medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
2013004679,2013004676,CMT,2013-01-01 00:15:35,CSH,6,0.5,0.5,0,0,7
2013004680,2013004677,CMT,2013-01-01 00:15:35,CSH,14,0.5,0.5,0,0,15
2013004681,2013004678,CMT,2013-01-01 00:15:35,CRD,4.5,0.5,0.5,1.37,0,6.87
2013004682,2013004679,CMT,2013-01-01 00:15:35,CSH,4,0.5,0.5,0,0,5
2013004683,2013004680,CMT,2013-01-01 00:15:35,CSH,16,0.5,0.5,0,0,17
2013003578,2013003574,CMT,2013-01-01 00:15:35,CSH,16.5,0.5,0.5,0,0,17.5
2013004684,2013004681,CMT,2013-01-01 00:15:36,CSH,13,0.5,0.5,0,0,14
2013004685,2013004682,CMT,2013-01-01 00:15:36,CSH,9,0.5,0.5,0,0,10
2013004686,2013004683,CMT,2013-01-01 00:15:36,CRD,12,0.5,0.5,3.25,0,16.25
2013004687,2013004684,CMT,2013-01-01 00:15:36,CSH,22.5,0.5,0.5,0,0,23.5
2013004688,2013004685,CMT,2013-01-01 00:15:37,CSH,11,0.5,0.5,0,0,12
2013004689,2013004686,CMT,2013-01-01 00:15:37,CSH,22.5,0.5,0.5,0,0,23.5
2013004690,2013004687,CMT,2013-01-01 00:15:37,CSH,13.5,0.5,0.5,0,0,14.5
2013004691,2013004688,CMT,2013-01-01 00:15:38,CSH,5.5,0.5,0.5,0,0,6.5
2013004692,2013004689,CMT,2013-01-01 00:15:38,CRD,17.5,0.5,0.5,3.7,0,22.2
2013004693,2013004690,CMT,2013-01-01 00:15:39,CRD,13.5,0.5,0.5,2.9,0,17.4
2013004694,2013004691,CMT,2013-01-01 00:15:39,CSH,20.5,0.5,0.5,0,0,21.5
2013004695,2013004692,CMT,2013-01-01 00:15:39,CSH,27,0.5,0.5,0,0,28
2013004696,2013004693,CMT,2013-01-01 00:15:39,CSH,9,0.5,0.5,0,0,10
2013004697,2013004694,CMT,2013-01-01 00:15:40,CSH,20,0.5,0.5,0,0,21
2013004698,2013004695,CMT,2013-01-01 00:15:41,CRD,14,0.5,0.5,2,0,17
2013004699,2013004696,CMT,2013-01-01 00:15:41,CRD,52,0,0.5,6,4.8,63.3
2013004700,2013004697,CMT,2013-01-01 00:15:41,CSH,15,0.5,0.5,0,0,16
2013004701,2013004698,CMT,2013-01-01 00:15:41,CSH,14,0.5,0.5,0,0,15
2013004702,2013004699,CMT,2013-01-01 00:15:42,CSH,5,0.5,0.5,0,0,6
2013004703,2013004700,CMT,2013-01-01 00:15:43,CSH,7,0.5,0.5,0,0,8
2013001261,2013001258,CMT,2013-01-01 00:15:43,CRD,16,0.5,0.5,1,0,18
2013004704,2013004701,CMT,2013-01-01 00:15:43,CRD,19,0.5,0.5,4,0,24
2013004705,2013004702,CMT,2013-01-01 00:15:43,CSH,8,0.5,0.5,0,0,9
2013004706,2013004703,CMT,2013-01-01 00:15:43,CRD,7.5,0.5,0.5,1.7,0,10.2
2013001338,2013001335,CMT,2013-01-01 00:15:44,CRD,23.5,0.5,0.5,7.35,0,31.85
2013004707,2013004704,CMT,2013-01-01 00:15:44,CRD,4.5,0.5,0.5,1.1,0,6.6
2013002332,2013002329,CMT,2013-01-01 00:15:44,CRD,7,0.5,0.5,2.5,0,10.5
2013004708,2013004705,CMT,2013-01-01 00:15:45,CRD,10,0.5,0.5,2.75,0,13.75
2013004709,2013004706,CMT,2013-01-01 00:15:45,CSH,9,0.5,0.5,0,0,10
2013004710,2013004707,CMT,2013-01-01 00:15:45,CSH,6,0.5,0.5,0,0,7
2013004711,2013004708,CMT,2013-01-01 00:15:45,CSH,6,0.5,0.5,0,0,7
2013004712,2013004709,CMT,2013-01-01 00:15:46,CSH,8,0.5,0.5,0,0,9
2013004713,2013004710,CMT,2013-01-01 00:15:46,CSH,13.5,0.5,0.5,0,0,14.5
2013004714,2013004711,CMT,2013-01-01 00:15:47,CSH,8,0.5,0.5,0,0,9
2013004715,2013004712,CMT,2013-01-01 00:15:47,CRD,18.5,0.5,0.5,7,0,26.5
2013000092,2013000092,CMT,2013-01-01 00:15:47,CRD,15.5,0.5,0.5,2,0,18.5
2013004716,2013004713,CMT,2013-01-01 00:15:48,CSH,13,0.5,0.5,0,0,14
2013004717,2013004714,CMT,2013-01-01 00:15:48,CSH,18.5,0.5,0.5,0,0,19.5
2013004718,2013004715,CMT,2013-01-01 00:15:49,CRD,8,0.5,0.5,1,0,10
2013000094,2013000094,CMT,2013-01-01 00:15:50,CSH,14.5,0.5,0.5,0,0,15.5
2013004719,2013004716,CMT,2013-01-01 00:15:50,CSH,35,0.5,0.5,0,0,36
2013001312,2013001309,CMT,2013-01-01 00:15:50,CRD,10.5,0.5,0.5,1,0,12.5
2013004207,2013004204,CMT,2013-01-01 00:15:50,CRD,15.5,0.5,0.5,4.1,0,20.6
2013004720,2013004717,CMT,2013-01-01 00:15:50,CSH,4,0.5,0.5,0,0,5
2013004721,2013004718,CMT,2013-01-01 00:15:50,CRD,5,0.5,0.5,1.2,0,7.2
2013004722,2013004719,CMT,2013-01-01 00:15:51,CSH,32.5,0.5,0.5,0,0,33.5
2013004723,2013004720,CMT,2013-01-01 00:15:51,CRD,9,0.5,0.5,2,0,12
2013004724,2013004721,CMT,2013-01-01 00:15:51,CSH,8,0.5,0.5,0,0,9
2013004725,2013004722,CMT,2013-01-01 00:15:51,CSH,4,0.5,0.5,0,0,5
2013004726,2013004723,CMT,2013-01-01 00:15:51,CRD,16,0.5,0.5,3.4,0,20.4
2013004727,2013004724,CMT,2013-01-01 00:15:51,CRD,25.5,0.5,0.5,9.35,4.8,40.65
2013004728,2013004725,CMT,2013-01-01 00:15:52,CRD,7.5,0.5,0.5,1.7,0,10.2
2013004729,2013004726,CMT,2013-01-01 00:15:52,CRD,17.5,0.5,0.5,2,0,20.5
2013004730,2013004727,CMT,2013-01-01 00:15:52,CSH,13,0.5,0.5,0,0,14
2013000571,2013000569,CMT,2013-01-01 00:15:52,CSH,4.5,0.5,0.5,0,0,5.5
2013001354,2013001351,CMT,2013-01-01 00:15:52,CSH,9.5,0.5,0.5,0,0,10.5
2013004731,2013004728,CMT,2013-01-01 00:15:52,CSH,18,0.5,0.5,0,0,19
2013004732,2013004729,CMT,2013-01-01 00:15:53,CRD,55.5,0.5,0.5,11.3,0,67.8
2013004733,2013004730,CMT,2013-01-01 00:15:53,CRD,10,0.5,0.5,2.2,0,13.2
2013004734,2013004731,CMT,2013-01-01 00:15:54,CSH,24,0.5,0.5,0,0,25
2013004735,2013004732,CMT,2013-01-01 00:15:54,CRD,16.5,0.5,0.5,1,0,18.5
2013004736,2013004733,CMT,2013-01-01 00:15:54,CSH,18,0.5,0.5,0,0,19
2013004737,2013004734,CMT,2013-01-01 00:15:54,CSH,9,0.5,0.5,0,0,10
2013004738,2013004735,CMT,2013-01-01 00:15:55,CSH,22,0.5,0.5,0,0,23
2013004739,2013004736,CMT,2013-01-01 00:15:55,CRD,11,0.5,0.5,3,0,15
2013004740,2013004737,CMT,2013-01-01 00:15:55,CRD,6.5,0.5,0.5,1,0,8.5
2013004741,2013004738,CMT,2013-01-01 00:15:55,CSH,20.5,0.5,0.5,0,0,21.5
2013004742,2013004739,CMT,2013-01-01 00:15:56,CSH,5.5,0.5,0.5,0,0,6.5
2013004743,2013004740,CMT,2013-01-01 00:15:56,CSH,11,0.5,0.5,0,0,12
2013004744,2013004741,CMT,2013-01-01 00:15:56,CRD,14,0.5,0.5,3,0,18
2013001627,2013001624,CMT,2013-01-01 00:15:56,CSH,4,0.5,0.5,0,0,5
2013000742,2013000739,CMT,2013-01-01 00:15:56,CSH,9,0.5,0.5,0,0,10
2013004745,2013004742,CMT,2013-01-01 00:15:56,CRD,7.5,0.5,0.5,1,0,9.5
2013004746,2013004743,CMT,2013-01-01 00:15:56,CRD,7.5,0.5,0.5,1.7,0,10.2
2013004747,2013004744,CMT,2013-01-01 00:15:57,CRD,15,0.5,0.5,3.2,0,19.2
2013001046,2013001043,CMT,2013-01-01 00:15:57,CSH,12,0.5,0.5,0,0,13
2013004748,2013004745,CMT,2013-01-01 00:15:57,CRD,6,0.5,0.5,1,0,8
2013004749,2013004746,CMT,2013-01-01 00:15:58,CSH,15.5,0.5,0.5,0,0,16.5
2013002643,2013002640,CMT,2013-01-01 00:15:58,CSH,15.5,0.5,0.5,0,0,16.5
2013004750,2013004747,CMT,2013-01-01 00:15:58,CRD,18,0.5,0.5,3.8,0,22.8
2013001903,2013001900,CMT,2013-01-01 00:15:58,CSH,13,0.5,0.5,0,0,14
2013004751,2013004748,CMT,2013-01-01 00:15:58,CSH,7.5,0.5,0.5,0,0,8.5
2013002700,2013002697,CMT,2013-01-01 00:15:58,CSH,5,0.5,0.5,0,0,6
2013004752,2013004749,CMT,2013-01-01 00:15:59,CSH,13,0.5,0.5,0,0,14
2013004753,2013004750,CMT,2013-01-01 00:15:59,CRD,12,0.5,0.5,1,0,14
2013001584,2013001581,CMT,2013-01-01 00:15:59,CSH,5,0.5,0.5,0,0,6
2013004754,2013004751,CMT,2013-01-01 00:15:59,CSH,11,0.5,0.5,0,0,12
2013004755,2013004752,CMT,2013-01-01 00:15:59,CSH,3,0.5,0.5,0,0,4
2013004756,2013004753,VTS,2013-01-01 00:16:00,CRD,10.5,0.5,0.5,2,0,13.5
2013000574,2013000230,VTS,2013-01-01 00:16:00,CRD,2.5,0.5,0.5,0.29,0,3.79
2013004757,2013004754,VTS,2013-01-01 00:16:00,CSH,6.5,0.5,0.5,0,0,7.5
2013002438,2013002435,VTS,2013-01-01 00:16:00,CRD,8.5,0.5,0.5,1.8,0,11.3
2013004758,2013004755,VTS,2013-01-01 00:16:00,CSH,15,0.5,0.5,0,0,16
2013000575,2013000572,VTS,2013-01-01 00:16:00,CRD,21,0.5,0.5,2,0,24
2013000002,2013000002,VTS,2013-01-01 00:16:00,CSH,8,0.5,0.5,0,0,9
2013004759,2013004756,VTS,2013-01-01 00:16:00,CRD,5,0.5,0.5,1,0,7
2013000785,2013000782,VTS,2013-01-01 00:16:00,CRD,12,0.5,0.5,3.12,0,16.12
2013004760,2013004757,VTS,2013-01-01 00:16:00,CRD,6,0.5,0.5,1.62,0,8.62
2013001058,2013001055,VTS,2013-01-01 00:16:00,CSH,11.5,0.5,0.5,0,0,12.5
2013004761,2013004758,VTS,2013-01-01 00:16:00,CRD,7.5,0.5,0.5,1.6,0,10.1
2013004762,2013004759,VTS,2013-01-01 00:16:00,CRD,7.5,0.5,0.5,1.6,0,10.1
2013004763,2013004760,VTS,2013-01-01 00:16:00,CSH,4.5,0.5,0.5,0,0,5.5
2013000787,2013000784,VTS,2013-01-01 00:16:00,CRD,3.5,0.5,0.5,1.2,0,5.7
2013004764,2013004761,VTS,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
2013004765,2013004762,VTS,2013-01-01 00:16:00,CSH,8.5,0.5,0.5,0,0,9.5
2013004766,2013004763,VTS,2013-01-01 00:16:00,CSH,4,0.5,0.5,0,0,5
2013004767,2013004764,VTS,2013-01-01 00:16:00,CRD,28.5,0.5,0.5,3,4.8,37.3
2013004768,2013004765,VTS,2013-01-01 00:16:00,CSH,30.5,0.5,0.5,0,0,31.5
2013004769,2013004766,VTS,2013-01-01 00:16:00,CSH,27.5,0.5,0.5,0,4.8,33.3
2013004770,2013004767,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,1.7,0,10.7
2013004771,2013004768,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013004772,2013004769,CMT,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013004773,2013004770,VTS,2013-01-01 00:16:00,CSH,9,0.5,0.5,0,0,10
2013003246,2013003242,VTS,2013-01-01 00:16:00,CRD,17,0.5,0.5,1.5,0,19.5
2013004774,2013004771,VTS,2013-01-01 00:16:00,CSH,6,0.5,0.5,0,0,7
2013001066,2013001063,VTS,2013-01-01 00:16:00,CSH,10,0.5,0.5,0,0,11
2013004775,2013004772,VTS,2013-01-01 00:16:00,CRD,10.5,0.5,0.5,0.5,0,12
2013004776,2013004773,VTS,2013-01-01 00:16:00,CRD,11,0.5,0.5,0,0,12
2013004777,2013004774,VTS,2013-01-01 00:16:00,CRD,7,0.5,0.5,2.25,0,10.25
2013004778,2013004775,VTS,2013-01-01 00:16:00,CRD,10,0.5,0.5,2.62,0,13.62
2013004779,2013004776,VTS,2013-01-01 00:16:00,CSH,19,0.5,0.5,0,0,20
2013000007,2013000007,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013002844,2013002841,VTS,2013-01-01 00:16:00,CSH,10.5,0.5,0.5,0,0,11.5
2013004780,2013004777,VTS,2013-01-01 00:16:00,CSH,20,0.5,0.5,0,0,21
2013004781,2013004778,VTS,2013-01-01 00:16:00,CRD,10,0.5,0.5,0,0,11
2013004782,2013004779,VTS,2013-01-01 00:16:00,CSH,12.5,0.5,0.5,0,0,13.5
2013004783,2013004780,VTS,2013-01-01 00:16:00,CSH,5.5,0.5,0.5,0,0,6.5
2013004784,2013004781,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013003650,2013003646,VTS,2013-01-01 00:16:00,CSH,21,0.5,0.5,0,0,22
2013004785,2013004782,VTS,2013-01-01 00:16:00,CSH,7,0.5,0.5,0,0,8
2013000238,2013000238,VTS,2013-01-01 00:16:00,CRD,17,0.5,0.5,2,0,20
2013004786,2013004783,VTS,2013-01-01 00:16:00,CSH,16,0.5,0.5,0,0,17
2013001416,2013001413,VTS,2013-01-01 00:16:00,CRD,6,0.5,0.5,1.3,0,8.3
2013004787,2013004784,VTS,2013-01-01 00:16:00,CSH,8,0.5,0.5,0,0,9
2013004788,2013004785,VTS,2013-01-01 00:16:00,CRD,10.5,0.5,0.5,2.2,0,13.7
2013001080,2013001077,VTS,2013-01-01 00:16:00,CSH,4,0.5,0.5,0,0,5
2013000807,2013000804,VTS,2013-01-01 00:16:00,CSH,10,0.5,0.5,0,0,11
2013004789,2013004786,VTS,2013-01-01 00:16:00,CSH,12,0.5,0.5,0,0,13
2013000395,2013000393,VTS,2013-01-01 00:16:00,CSH,7,0.5,0.5,0,0,8
2013002474,2013002471,VTS,2013-01-01 00:16:00,CSH,25.5,0.5,0.5,0,0,26.5
2013002855,2013002852,VTS,2013-01-01 00:16:00,CRD,7.5,0.5,0.5,0,0,8.5
2013004790,2013004787,VTS,2013-01-01 00:16:00,CSH,13.5,0.5,0.5,0,0,14.5
2013004791,2013004788,VTS,2013-01-01 00:16:00,CSH,5.5,0.5,0.5,0,0,6.5
2013004792,2013004789,VTS,2013-01-01 00:16:00,CSH,24.5,0.5,0.5,0,0,25.5
2013004793,2013004790,VTS,2013-01-01 00:16:00,CSH,4.5,0.5,0.5,0,0,5.5
2013001085,2013001082,VTS,2013-01-01 00:16:00,CRD,14.5,0.5,0.5,3,0,18.5
2013004794,2013004791,VTS,2013-01-01 00:16:00,CRD,12,0.5,0.5,3.75,0,16.75
2013004795,2013004792,VTS,2013-01-01 00:16:00,CRD,23.5,0.5,0.5,10.5,0,35
2013004796,2013004793,VTS,2013-01-01 00:16:00,CRD,18.5,0.5,0.5,3.8,0,23.3
2013004797,2013004794,VTS,2013-01-01 00:16:00,CSH,15,0.5,0.5,0,0,16
2013004798,2013004795,VTS,2013-01-01 00:16:00,CSH,7,0.5,0.5,0,0,8
2013004799,2013004796,VTS,2013-01-01 00:16:00,CRD,5.5,0.5,0.5,1,0,7.5
2013004800,2013004797,VTS,2013-01-01 00:16:00,CSH,24,0.5,0.5,0,0,25
2013004801,2013004798,VTS,2013-01-01 00:16:00,CRD,12.5,0.5,0.5,3.25,0,16.75
2013004802,2013004799,VTS,2013-01-01 00:16:00,CRD,11,0.5,0.5,0,0,12
2013004803,2013004800,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013000013,2013000013,VTS,2013-01-01 00:16:00,CRD,21.5,0.5,0.5,4.4,0,26.9
2013000247,2013000247,VTS,2013-01-01 00:16:00,CSH,9,0.5,0.5,0,0,10
2013004804,2013004801,VTS,2013-01-01 00:16:00,CSH,11.5,0.5,0.5,0,0,12.5
2013004805,2013004802,VTS,2013-01-01 00:16:00,CRD,12,0.5,0.5,3.12,0,16.12
2013004806,2013004803,VTS,2013-01-01 00:16:00,CRD,10.5,0.5,0.5,2.2,0,13.7
2013004807,2013004804,VTS,2013-01-01 00:16:00,CRD,9.5,0.5,0.5,1,0,11.5
2013004808,2013004805,VTS,2013-01-01 00:16:00,CSH,13,0.5,0.5,0,0,14
2013002498,2013002495,VTS,2013-01-01 00:16:00,CRD,8.5,0.5,0.5,1.5,0,11
2013000411,2013000409,VTS,2013-01-01 00:16:00,CRD,7.5,0.5,0.5,1.6,0,10.1
2013004809,2013004806,VTS,2013-01-01 00:16:00,CRD,9.5,0.5,0.5,2,0,12.5
2013004810,2013004807,VTS,2013-01-01 00:16:00,CSH,14,0.5,0.5,0,0,15
2013004811,2013004808,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013001767,2013001764,VTS,2013-01-01 00:16:00,CRD,6,0.5,0.5,2,0,9
2013004812,2013004809,VTS,2013-01-01 00:16:00,CSH,20.5,0.5,0.5,0,0,21.5
2013004813,2013004810,VTS,2013-01-01 00:16:00,CRD,5,0.5,0.5,1.1,0,7.1
2013004814,2013004811,VTS,2013-01-01 00:16:00,CRD,24.5,0.5,0.5,5,0,30.5
2013000826,2013000823,VTS,2013-01-01 00:16:00,CSH,13.5,0.5,0.5,0,0,14.5
2013004815,2013004812,VTS,2013-01-01 00:16:00,CSH,4,0.5,0.5,0,0,5
2013004816,2013004813,VTS,2013-01-01 00:16:00,CSH,11,0.5,0.5,0,0,12
2013000135,2013000135,VTS,2013-01-01 00:16:00,CRD,7,0.5,0.5,2,0,10
2013000609,2013000606,VTS,2013-01-01 00:16:00,CSH,13.5,0.5,0.5,0,0,14.5
2013004817,2013004814,VTS,2013-01-01 00:16:00,CSH,6,0.5,0.5,0,0,7
2013004818,2013004815,VTS,2013-01-01 00:16:00,CSH,9,0.5,0.5,0,0,10
2013004819,2013004816,VTS,2013-01-01 00:16:00,CSH,7,0.5,0.5,0,0,8
2013004820,2013004817,VTS,2013-01-01 00:16:00,CRD,9,0.5,0.5,1.5,0,11.5
2013004821,2013004818,VTS,2013-01-01 00:16:00,CSH,25.5,0.5,0.5,0,0,26.5
2013002907,2013002904,VTS,2013-01-01 00:16:00,CRD,11.5,0.5,0.5,1,0,13.5
2013004822,2013004819,VTS,2013-01-01 00:16:00,CSH,11.5,0.5,0.5,0,0,12.5
2013000835,2013000832,VTS,2013-01-01 00:16:00,CSH,10.5,0.5,0.5,0,0,11.5
2013000836,2013000833,VTS,2013-01-01 00:16:00,CRD,30.5,0.5,0.5,9.3,0,40.8
2013004823,2013004820,VTS,2013-01-01 00:16:00,CSH,9,0.5,0.5,0,0,10
2013004824,2013004821,VTS,2013-01-01 00:16:00,CRD,12,0.5,0.5,2.2,0,15.2
2013004825,2013004822,VTS,2013-01-01 00:16:00,CSH,38.5,0.5,0.5,0,0,39.5
2013001461,2013001458,VTS,2013-01-01 00:16:00,CSH,6,0.5,0.5,0,0,7
2013004826,2013004823,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.12,0,11.12
2013004827,2013004824,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,1.7,0,10.7
2013004828,2013004825,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,1.7,0,10.7
2013004829,2013004826,VTS,2013-01-01 00:16:00,CSH,12,0.5,0.5,0,0,13
2013004830,2013004827,VTS,2013-01-01 00:16:00,CSH,19,0.5,0.5,0,0,20
2013004831,2013004828,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013004832,2013004829,VTS,2013-01-01 00:16:00,CSH,13.5,0.5,0.5,0,0,14.5
2013000026,2013000026,VTS,2013-01-01 00:16:00,CRD,6,0.5,0.5,1.95,0,8.95
2013004833,2013004830,VTS,2013-01-01 00:16:00,CRD,5,0.5,0.5,1.1,0,7.1
2013004834,2013004831,VTS,2013-01-01 00:16:00,CSH,13,0.5,0.5,0,0,14
2013001793,2013001790,VTS,2013-01-01 00:16:00,CRD,12,0.5,0.5,1,0,14
2013001795,2013001792,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.12,0,11.12
2013004835,2013004832,VTS,2013-01-01 00:16:00,CSH,4.5,0.5,0.5,0,0,5.5
2013004836,2013004833,VTS,2013-01-01 00:16:00,CSH,14,0.5,0.5,0,0,15
2013000849,2013000846,VTS,2013-01-01 00:16:00,CSH,8.5,0.5,0.5,0,0,9.5
2013004837,2013004834,VTS,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
2013001124,2013001121,VTS,2013-01-01 00:16:00,CRD,10,0.5,0.5,2.1,0,13.1
2013002535,2013002532,VTS,2013-01-01 00:16:00,CRD,15,0.5,0.5,2,0,18
2013004838,2013004835,VTS,2013-01-01 00:16:00,CSH,11.5,0.5,0.5,0,0,12.5
2013001128,2013001125,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,1,0,10
2013004839,2013004836,VTS,2013-01-01 00:16:00,CSH,8.5,0.5,0.5,0,0,9.5
2013004840,2013004837,VTS,2013-01-01 00:16:00,CSH,3.5,0.5,0.5,0,0,4.5
2013004841,2013004838,VTS,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
2013004842,2013004839,VTS,2013-01-01 00:16:00,CSH,19,0.5,0.5,0,0,20
2013004843,2013004840,VTS,2013-01-01 00:16:00,CSH,15.5,0.5,0.5,0,0,16.5
2013004844,2013004841,VTS,2013-01-01 00:16:00,CSH,9,0.5,0.5,0,0,10
2013004845,2013004842,VTS,2013-01-01 00:16:00,CSH,20,0.5,0.5,0,0,21
2013004846,2013004843,VTS,2013-01-01 00:16:00,CSH,4.5,0.5,0.5,0,0,5.5
2013004847,2013004844,VTS,2013-01-01 00:16:00,CRD,6.5,0.5,0.5,1.4,0,8.9
2013001136,2013001133,VTS,2013-01-01 00:16:00,CSH,11,0.5,0.5,0,0,12
2013002169,2013002166,VTS,2013-01-01 00:16:00,CRD,6,0.5,0.5,1.95,0,8.95
2013004848,2013004845,VTS,2013-01-01 00:16:00,CSH,10,0.5,0.5,0,0,11
2013004849,2013004846,VTS,2013-01-01 00:16:00,CSH,8.5,0.5,0.5,0,0,9.5
2013004850,2013004847,CMT,2013-01-01 00:16:00,CSH,4,0.5,0.5,0,0,5
2013002172,2013002169,VTS,2013-01-01 00:16:00,CSH,20,0.5,0.5,0,0,21
2013004851,2013004848,VTS,2013-01-01 00:16:00,CSH,15,0.5,0.5,0,0,16
2013002175,2013002172,VTS,2013-01-01 00:16:00,CSH,19,0.5,0.5,0,0,20
2013002179,2013002176,VTS,2013-01-01 00:16:00,CRD,10.5,0.5,0.5,1,0,12.5
2013004852,2013004849,VTS,2013-01-01 00:16:00,CSH,17,0.5,0.5,0,0,18
2013001144,2013001141,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013004853,2013004850,VTS,2013-01-01 00:16:00,CRD,19.5,0.5,0.5,5.12,0,25.62
2013001147,2013001144,VTS,2013-01-01 00:16:00,CRD,17,0.5,0.5,4.38,0,22.38
2013004854,2013004851,VTS,2013-01-01 00:16:00,CRD,11,0.5,0.5,1.5,0,13.5
2013002180,2013002177,VTS,2013-01-01 00:16:00,CRD,6,0.5,0.5,1.3,0,8.3
2013004855,2013004852,VTS,2013-01-01 00:16:00,CSH,20,0.5,0.5,0,0,21
2013004856,2013004853,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013004857,2013004854,VTS,2013-01-01 00:16:00,CRD,7.5,0.5,0.5,1.6,0,10.1
2013004858,2013004855,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013000432,2013000430,VTS,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
2013004859,2013004856,VTS,2013-01-01 00:16:00,CRD,22,0.5,0.5,2,0,25
2013000033,2013000033,VTS,2013-01-01 00:16:00,CRD,21,0.5,0.5,4.3,4.8,31.1
2013000152,2013000152,VTS,2013-01-01 00:16:00,CRD,12,0.5,0.5,2.5,0,15.5
2013004860,2013004857,VTS,2013-01-01 00:16:00,CRD,12.5,0.5,0.5,2.6,0,16.1
2013004861,2013004858,VTS,2013-01-01 00:16:00,CSH,6.5,0.5,0.5,0,0,7.5
2013004862,2013004859,VTS,2013-01-01 00:16:00,CRD,13.5,0.5,0.5,0,0,14.5
2013002190,2013002187,VTS,2013-01-01 00:16:00,CSH,7,0.5,0.5,0,0,8
2013004863,2013004860,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013003359,2013003355,VTS,2013-01-01 00:16:00,CRD,18,0.5,0.5,3.7,0,22.7
2013004864,2013004861,VTS,2013-01-01 00:16:00,CSH,14,0.5,0.5,0,0,15
2013004865,2013004862,VTS,2013-01-01 00:16:00,CRD,8.5,0.5,0.5,2.5,0,12
2013002198,2013002195,VTS,2013-01-01 00:16:00,CRD,17,0.5,0.5,3.5,0,21.5
2013004866,2013004863,VTS,2013-01-01 00:16:00,CRD,8.5,0.5,0.5,1.8,0,11.3
2013004867,2013004864,VTS,2013-01-01 00:16:00,CSH,7.5,0.5,0.5,0,0,8.5
2013004868,2013004865,CMT,2013-01-01 00:16:00,CSH,29,0.5,0.5,0,0,30
2013004869,2013004866,VTS,2013-01-01 00:16:00,CSH,17,0.5,0.5,0,0,18
2013004870,2013004867,VTS,2013-01-01 00:16:00,CRD,4,0.5,0.5,0.9,0,5.9
2013004871,2013004868,VTS,2013-01-01 00:16:00,CSH,6.5,0.5,0.5,0,0,7.5
2013004872,2013004869,VTS,2013-01-01 00:16:00,CRD,52,0,0.5,1,4.8,58.3
2013004873,2013004870,VTS,2013-01-01 00:16:00,CSH,25.5,0.5,0.5,0,4.8,31.3
2013004874,2013004871,VTS,2013-01-01 00:16:00,CRD,5,0.5,0.5,1.1,0,7.1
2013004875,2013004872,VTS,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
2013004876,2013004873,VTS,2013-01-01 00:16:00,CRD,16.5,0.5,0.5,3.4,0,20.9
2013002967,2013002964,VTS,2013-01-01 00:16:00,CRD,8,0.5,0.5,2.55,0,11.55
2013004877,2013004874,VTS,2013-01-01 00:16:00,CSH,13,0.5,0.5,0,0,14
2013000042,2013000042,VTS,2013-01-01 00:16:00,CRD,5,0.5,0.5,1.1,0,7.1
2013004878,2013004875,VTS,2013-01-01 00:16:00,CSH,17,0.5,0.5,0,0,18
2013000281,2013000281,VTS,2013-01-01 00:16:00,CSH,28.5,0.5,0.5,0,0,29.5
2013001501,2013001498,VTS,2013-01-01 00:16:00,CRD,4.5,0.5,0.5,1.5,0,7
2013004879,2013004876,VTS,2013-01-01 00:16:00,CRD,11.5,0.5,0.5,2.4,0,14.9
2013001505,2013001502,VTS,2013-01-01 00:16:00,CRD,9.5,0.5,0.5,2,0,12.5
2013004880,2013004877,VTS,2013-01-01 00:16:00,CSH,5,0.5,0.5,0,0,6
2013004881,2013004878,VTS,2013-01-01 00:16:00,CSH,6.5,0.5,0.5,0,0,7.5
2013004882,2013004879,VTS,2013-01-01 00:16:00,CSH,12,0.5,0.5,0,0,13
2013004883,2013004880,VTS,2013-01-01 00:16:00,CRD,6.5,0.5,0.5,1.4,0,8.9
2013004884,2013004881,VTS,2013-01-01 00:16:00,CSH,9.5,0.5,0.5,0,0,10.5
